iteration,dense_layers_1,dense_layers_2,dense_layers_3,dense_layers_4,dense_layers_5,dense_layers_6,dense_layers_7,dense_layers_8,dense_layers_9,dense_layers_10,dense_layers,learning_rate,optimizer,activation,dropout,rnn_type,rnn_size,rnn_activation,rnn_dropout,last_activation,last_perf,min_perf,time
in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out
int,int,int,int,int,int,int,int,int,int,int,int,str,str,str,float,str,int,str,float,str,float,float,float
1818,157,0,0,0,0,0,0,0,0,0,1,5.00E-05,adam,leaky_relu,0.1,none,595,relu,0.1,relu,1.355948687,1.355540907,25.394115
1819,149,120,213,171,327,81,288,117,0,0,8,0.0001,adam,relu,0.2,simplernn,729,relu,0,linear,2.248734951,1.92554903,64.313882
1820,49,342,0,0,0,0,0,0,0,0,2,0.005,adadelta,relu,0,lstm,216,tanh,0.15,linear,1.154251301,1.01032294,65.305159
1821,448,260,73,464,35,25,0,0,0,0,6,0.005,adam,leaky_relu,0,none,461,tanh,0.15,linear,2.172531247,1.256445169,14.376548
1822,301,443,488,0,0,0,0,0,0,0,3,5.00E-05,adam,leaky_relu,0.1,lstm,209,relu,0.15,linear,1.535063076,1.520112729,64.781468
1823,218,166,88,386,0,0,0,0,0,0,4,0.0005,rmsprop,relu,0,none,558,relu,0.1,relu,1.460305548,1.239807665,8.961233
1824,345,274,162,112,235,195,7,349,0,0,8,0.005,rmsprop,relu,0.15,none,719,tanh,0.1,linear,1.360431361,1.240793443,21.754176
1825,267,228,64,254,0,0,0,0,0,0,4,0.0005,rmsprop,relu,0,simplernn,783,relu,0.2,linear,1.62987206,1.406027937,39.820003
1826,207,81,0,0,0,0,0,0,0,0,2,0.001,rmsprop,relu,0.2,simplernn,394,tanh,0.1,relu,1.901336884,1.707770467,27.048126
1827,297,109,499,292,95,0,0,0,0,0,5,5.00E-05,adam,leaky_relu,0,simplernn,705,relu,0.2,relu,2.696326447,2.480011463,47.498171
1828,37,389,180,410,397,236,0,0,0,0,6,5.00E-05,rmsprop,leaky_relu,0.15,none,722,tanh,0.15,relu,1.562235308,1.487770057,25.39206
1829,310,408,238,335,0,0,0,0,0,0,4,0.005,rmsprop,relu,0.2,none,11,relu,0.25,linear,1.425163579,1.134573674,13.9068
1830,429,191,391,393,379,0,0,0,0,0,5,0.0005,adam,relu,0.15,none,122,relu,0,linear,1.503090692,1.196336746,19.992269
1831,34,244,146,74,295,243,321,413,316,0,9,5.00E-05,adadelta,leaky_relu,0.1,simplernn,992,tanh,0.15,linear,2.809848571,1.275781143,94.790185
1832,20,0,0,0,0,0,0,0,0,0,1,0.0001,rmsprop,relu,0.1,none,934,tanh,0.25,relu,1.326906776,1.324808729,18.806369
1833,7,327,22,299,0,0,0,0,0,0,4,0.005,adadelta,leaky_relu,0.1,none,820,relu,0,linear,2.131069231,1.247557092,14.236936
1834,26,173,123,0,0,0,0,0,0,0,3,0.001,rmsprop,leaky_relu,0.25,none,336,relu,0.2,linear,1.48765316,1.287112844,10.744052
1835,42,59,170,450,326,0,0,0,0,0,5,0.005,adam,relu,0.2,simplernn,658,tanh,0.15,linear,1.79111259,1.646153498,52.008684
1836,353,0,0,0,0,0,0,0,0,0,1,0.001,rmsprop,leaky_relu,0.25,simplernn,699,relu,0.1,linear,1.876855516,1.472869086,28.878143
1837,63,0,0,0,0,0,0,0,0,0,1,0.0005,adadelta,leaky_relu,0.2,none,676,relu,0.2,relu,1.697977805,1.317827046,7.588677
1838,308,93,497,0,0,0,0,0,0,0,3,0.005,adadelta,relu,0.25,simplernn,626,tanh,0,linear,2.672045588,1.516924572,45.203338
1839,143,306,306,474,352,160,0,0,0,0,6,5.00E-05,adam,leaky_relu,0,lstm,722,relu,0.1,linear,1.462799346,1.441874146,170.710148
1840,13,57,12,122,391,385,0,0,0,0,6,5.00E-05,rmsprop,relu,0.1,none,500,relu,0.25,linear,1.480907047,1.462282097,29.606796
1841,91,142,111,418,83,0,0,0,0,0,5,0.001,adam,leaky_relu,0.25,none,803,relu,0,relu,1.528519893,1.178448951,17.920806
1842,168,94,383,334,458,192,365,169,304,0,9,0.0001,adadelta,relu,0.25,none,370,tanh,0.25,relu,2.042224693,1.210702956,29.268557
1843,116,293,162,193,329,153,256,339,491,0,9,0.005,adadelta,relu,0.25,simplernn,15,relu,0.25,relu,1.389240837,1.2066854,48.467695
1844,465,127,0,0,0,0,0,0,0,0,2,5.00E-05,adam,leaky_relu,0,none,399,tanh,0,relu,1.322941411,1.318029737,14.391651
1845,469,448,21,485,123,306,216,0,0,0,7,0.0005,rmsprop,relu,0.2,none,256,tanh,0.2,relu,1.60874989,1.251817894,20.171081
1846,59,1,293,92,212,0,0,0,0,0,5,0.0001,rmsprop,relu,0.25,lstm,446,relu,0,linear,1.71096015,1.675846219,123.650294
1847,311,0,0,0,0,0,0,0,0,0,1,5.00E-05,adadelta,leaky_relu,0.1,none,61,tanh,0,linear,2.008634758,1.351295352,7.384236
1848,404,354,154,353,236,362,0,0,0,0,6,0.0005,rmsprop,relu,0.25,none,430,relu,0.2,relu,1.592850661,1.287117004,18.042171
1849,262,357,111,158,368,296,0,0,0,0,6,0.005,adadelta,leaky_relu,0.25,simplernn,605,relu,0,relu,1.855950284,1.294740343,65.020172
1850,479,358,127,342,89,30,336,101,0,0,8,5.00E-05,adam,relu,0.2,lstm,42,relu,0.15,linear,1.742331195,1.611758912,68.639394
1851,481,433,18,79,0,0,0,0,0,0,4,0.001,adadelta,leaky_relu,0.25,lstm,892,tanh,0.1,linear,1.469680297,1.055888486,356.585649
1852,38,140,145,486,290,295,399,209,302,452,10,0.0005,adadelta,leaky_relu,0.15,none,784,tanh,0.15,linear,1.918244457,1.144797122,34.185149
1853,276,105,0,0,0,0,0,0,0,0,2,0.0005,adadelta,relu,0.1,none,428,relu,0.25,linear,1.921476769,1.256847632,9.575799
1854,372,489,243,165,383,0,0,0,0,0,5,0.0005,rmsprop,leaky_relu,0.2,none,385,tanh,0.1,linear,1.733967328,1.30953021,15.916639
1855,443,253,250,426,0,0,0,0,0,0,4,0.001,rmsprop,relu,0.25,lstm,149,relu,0.15,relu,1.366265702,1.256266975,45.198053
1856,229,394,189,352,33,235,78,48,14,361,10,0.005,adam,leaky_relu,0,none,619,tanh,0,relu,2.620234084,1.544942212,21.494761
1857,180,420,366,0,0,0,0,0,0,0,3,0.0005,rmsprop,relu,0.25,simplernn,209,relu,0.2,relu,2.216094184,1.874030137,22.270022
1858,330,28,345,90,236,175,0,0,0,0,6,0.0001,rmsprop,leaky_relu,0.2,none,619,tanh,0.2,linear,1.412846279,1.318407345,20.538661
1859,496,455,73,197,412,131,39,213,384,356,10,0.001,rmsprop,leaky_relu,0,simplernn,260,tanh,0.1,linear,1.50179565,1.111709857,31.68009
1860,221,399,255,225,37,0,0,0,0,0,5,0.001,adam,leaky_relu,0.15,lstm,266,relu,0.25,relu,1.458443499,1.272071457,53.554413
1861,321,0,0,0,0,0,0,0,0,0,1,0.0001,adadelta,relu,0.2,simplernn,188,relu,0,linear,1.823688459,1.396636009,22.353613
1862,350,0,0,0,0,0,0,0,0,0,1,0.0005,adadelta,leaky_relu,0.1,none,594,tanh,0.25,relu,2.067224765,1.353439808,7.443576
1863,283,34,107,53,24,0,0,0,0,0,5,0.005,adam,leaky_relu,0,lstm,246,tanh,0.1,relu,1.357846761,1.300629437,48.358425
1864,331,420,0,0,0,0,0,0,0,0,2,0.0001,adadelta,relu,0.1,lstm,864,relu,0.25,linear,1.533305335,1.095991528,217.983435
1865,91,53,184,116,235,345,269,0,0,0,7,0.0005,adam,leaky_relu,0.1,none,856,tanh,0.1,relu,1.424454665,1.16531316,23.972698
1866,179,454,358,8,88,183,423,0,0,0,7,0.001,adam,relu,0.25,lstm,788,relu,0.15,relu,1.682201028,1.283641791,115.910355
1867,343,64,280,16,367,265,0,0,0,0,6,0.001,rmsprop,relu,0.1,simplernn,766,tanh,0.25,linear,1.965840745,1.832203221,48.037527
1868,105,324,421,453,273,351,472,316,244,243,10,0.0001,rmsprop,relu,0.25,lstm,419,relu,0,linear,1.810804462,1.523916841,77.658995
1869,224,223,158,448,0,0,0,0,0,0,4,0.0005,adam,leaky_relu,0.15,lstm,432,relu,0,linear,1.425520682,1.258971512,61.584473
1870,161,44,396,429,258,395,0,0,0,0,6,0.0005,adadelta,relu,0.15,lstm,324,tanh,0.1,relu,1.245602763,1.108573377,77.895631
1871,393,340,338,0,0,0,0,0,0,0,3,0.0005,adam,leaky_relu,0.15,none,263,relu,0.1,linear,1.514297223,1.175196612,14.077615
1872,357,416,116,0,0,0,0,0,0,0,3,5.00E-05,rmsprop,relu,0.1,lstm,725,tanh,0.1,relu,1.572909653,1.518894041,189.962924
1873,259,104,280,91,0,0,0,0,0,0,4,0.005,adam,leaky_relu,0.15,none,196,relu,0,relu,2.071225858,1.205125117,14.994681
1874,222,0,0,0,0,0,0,0,0,0,1,0.005,adadelta,leaky_relu,0.25,none,553,tanh,0.15,linear,1.885518479,1.321621263,7.342168
1875,375,334,427,145,255,469,304,126,0,0,8,0.005,rmsprop,relu,0.15,lstm,962,tanh,0.1,relu,2.656736112,2.178910899,149.154902
1876,460,380,311,30,226,0,0,0,0,0,5,0.001,adadelta,leaky_relu,0.15,none,609,relu,0,linear,2.551208544,1.267788815,18.809917
1877,274,408,131,21,14,370,322,113,0,0,8,0.001,adadelta,leaky_relu,0.2,lstm,445,relu,0.25,relu,1.284951711,1.121904922,86.107755
1878,31,485,436,385,402,372,349,350,27,475,10,0.0001,rmsprop,leaky_relu,0.15,none,419,relu,0.15,linear,1.604950511,1.449853218,30.063779
1879,55,443,117,497,163,163,322,44,0,0,8,0.0001,adadelta,leaky_relu,0.25,lstm,261,tanh,0.15,linear,1.521194398,1.075244594,89.388199
1880,406,0,0,0,0,0,0,0,0,0,1,5.00E-05,adadelta,relu,0.15,none,576,relu,0.25,linear,1.928943133,1.358895707,7.43334
1881,122,129,102,0,0,0,0,0,0,0,3,0.0005,rmsprop,relu,0.25,none,378,relu,0.1,linear,1.350289536,1.215119982,11.58335
1882,469,436,456,38,475,219,399,0,0,0,7,5.00E-05,adam,leaky_relu,0,lstm,951,tanh,0.1,linear,1.466310573,1.400743484,278.449091
1883,486,464,373,100,361,248,498,83,0,0,8,0.001,adadelta,leaky_relu,0.1,none,48,tanh,0.15,linear,2.815376115,1.315544307,27.761027
1884,495,0,0,0,0,0,0,0,0,0,1,0.001,adadelta,relu,0.2,lstm,830,tanh,0.25,linear,1.258075261,1.103477216,278.690169
1885,279,417,8,408,41,287,367,489,0,0,8,0.0005,rmsprop,relu,0.2,lstm,740,tanh,0.1,relu,1.391404068,1.251779532,137.206006
1886,339,143,299,2,433,278,286,220,0,0,8,0.0001,adam,leaky_relu,0.15,none,429,relu,0,linear,1.286585832,1.244258511,30.477244
1887,80,460,237,174,24,81,244,448,0,0,8,5.00E-05,rmsprop,relu,0,lstm,317,relu,0,linear,2.626396203,2.49971174,72.347904
1888,33,66,203,229,159,261,0,0,0,0,6,0.001,adadelta,relu,0,simplernn,931,tanh,0,relu,2.370706582,1.642983413,99.128328
1889,451,109,412,0,0,0,0,0,0,0,3,0.0005,rmsprop,relu,0.15,none,837,relu,0.2,relu,1.482098603,1.204523575,10.91309
1890,119,126,123,288,195,419,227,72,343,0,9,0.0005,rmsprop,leaky_relu,0.25,lstm,189,tanh,0.2,linear,1.33907007,1.211660063,54.501846
1891,208,168,464,267,262,356,235,323,369,0,9,5.00E-05,adadelta,leaky_relu,0.15,lstm,211,relu,0,relu,1.29310379,1.134819901,83.848423
1892,24,0,0,0,0,0,0,0,0,0,1,5.00E-05,rmsprop,relu,0,lstm,582,tanh,0.15,relu,2.253503466,2.221673155,192.240811
1893,328,237,218,128,0,0,0,0,0,0,4,5.00E-05,adadelta,relu,0.2,lstm,12,tanh,0,relu,1.52189362,1.0640275,42.35033
1894,440,476,41,0,0,0,0,0,0,0,3,0.0001,adadelta,leaky_relu,0.15,simplernn,799,tanh,0.2,linear,3.213665485,1.487570643,81.608834
1895,52,297,418,182,216,0,0,0,0,0,5,0.001,rmsprop,leaky_relu,0.25,lstm,427,tanh,0.25,relu,1.305383229,1.212312067,71.529068
1896,275,219,0,0,0,0,0,0,0,0,2,0.001,rmsprop,relu,0.25,none,235,tanh,0.1,linear,1.47535038,1.221541834,9.014029
1897,492,481,397,14,0,0,0,0,0,0,4,0.005,adam,relu,0.1,none,660,relu,0.1,relu,1.797683001,1.439714956,17.50257
1898,334,168,102,190,343,38,357,278,0,0,8,0.005,rmsprop,relu,0.1,simplernn,950,tanh,0.1,relu,2.312015152,2.088595605,54.916192
1899,267,308,400,145,247,338,147,3,0,0,8,0.0005,adam,leaky_relu,0,simplernn,314,tanh,0.25,linear,1.711132574,1.552287912,60.29756
1900,159,414,192,226,281,220,272,0,0,0,7,0.0001,rmsprop,relu,0.25,none,66,tanh,0.2,linear,1.426238489,1.337720037,35.798125
1901,260,0,0,0,0,0,0,0,0,0,1,0.005,adadelta,relu,0.25,none,292,tanh,0.2,linear,1.88845799,1.307861066,9.882692
1902,365,152,321,207,257,0,0,0,0,0,5,0.0005,adam,relu,0.2,none,808,tanh,0.1,relu,1.482655191,1.224195802,30.478525
1903,154,470,362,423,0,0,0,0,0,0,4,0.0005,rmsprop,relu,0.25,simplernn,316,relu,0,relu,1.6292871,1.374793077,46.49783
1904,207,109,480,418,0,0,0,0,0,0,4,0.001,adam,relu,0.2,simplernn,917,tanh,0.2,relu,2.474301076,2.0599473,111.186484
1905,79,22,285,221,209,0,0,0,0,0,5,5.00E-05,adam,leaky_relu,0.1,simplernn,329,relu,0.2,relu,3.102615833,2.988392353,87.893776
1906,470,379,7,484,127,204,381,440,189,74,10,0.0001,adadelta,leaky_relu,0,lstm,661,relu,0.1,linear,2.223630583,0.98496666,245.072006
1907,346,410,219,9,383,203,88,177,159,0,9,5.00E-05,adam,relu,0.15,lstm,211,relu,0.25,linear,1.704659081,1.64398787,147.285755
1908,11,0,0,0,0,0,0,0,0,0,1,0.001,rmsprop,relu,0.2,none,83,tanh,0,linear,1.356159091,1.335709381,15.786227
1909,192,177,0,0,0,0,0,0,0,0,2,5.00E-05,rmsprop,leaky_relu,0.2,none,15,tanh,0,linear,1.306548524,1.300375748,42.536695
1910,41,363,0,0,0,0,0,0,0,0,2,0.001,adam,relu,0,simplernn,140,relu,0.1,linear,1.450825262,1.342736065,53.922499
1911,189,241,440,477,145,51,154,350,276,0,9,5.00E-05,adadelta,relu,0.15,none,108,relu,0.15,linear,1.598831725,1.198985016,65.678688
1912,296,176,38,49,91,385,179,0,0,0,7,5.00E-05,rmsprop,relu,0.15,simplernn,204,relu,0.1,linear,2.90208683,2.78221674,110.845774
1913,99,242,32,104,285,375,0,0,0,0,6,0.0001,adam,relu,0.2,simplernn,500,relu,0.15,relu,4.317984295,3.783999372,108.277383
1914,77,481,78,293,322,390,464,46,0,0,8,0.0001,adam,leaky_relu,0.15,none,327,tanh,0.25,linear,1.462055826,1.405080605,57.819453
1915,1,289,286,351,65,0,0,0,0,0,5,0.0005,adadelta,leaky_relu,0.2,none,717,relu,0.2,linear,1.798767757,1.23140527,27.694419
1916,155,329,147,292,468,56,345,30,0,0,8,0.0001,adadelta,leaky_relu,0.1,none,96,tanh,0.1,linear,2.536394525,1.20805124,41.718734
1917,195,365,0,0,0,0,0,0,0,0,2,0.005,adam,relu,0.2,simplernn,459,tanh,0.1,linear,1.953951383,1.47054441,60.949533
1918,448,411,219,191,0,0,0,0,0,0,4,5.00E-05,rmsprop,leaky_relu,0,simplernn,412,relu,0.15,linear,1.886006975,1.72997973,85.402387
1919,355,0,0,0,0,0,0,0,0,0,1,0.001,adam,leaky_relu,0.15,simplernn,603,relu,0.25,relu,1.853236818,1.563078856,41.261674
1920,54,356,404,351,11,485,410,484,110,217,10,0.001,rmsprop,relu,0,none,581,tanh,0.2,linear,1.349663234,1.184896398,20.45218
1921,285,78,0,0,0,0,0,0,0,0,2,5.00E-05,rmsprop,relu,0,simplernn,555,tanh,0.15,relu,2.129633403,2.083075047,64.018834
1922,350,166,326,367,306,264,423,179,34,128,10,0.0005,rmsprop,leaky_relu,0.2,lstm,127,relu,0.1,relu,1.427007818,1.237280262,154.307933
1923,404,0,0,0,0,0,0,0,0,0,1,0.001,rmsprop,leaky_relu,0.2,simplernn,78,tanh,0.15,linear,1.581177688,1.449894786,51.373583
1924,362,35,0,0,0,0,0,0,0,0,2,5.00E-05,adadelta,leaky_relu,0.15,lstm,457,tanh,0,relu,1.160814786,1.083212566,413.860038
1925,359,219,0,0,0,0,0,0,0,0,2,0.0005,rmsprop,relu,0.1,none,401,tanh,0,relu,1.433307314,1.209550273,13.252195
1926,401,197,292,21,91,0,0,0,0,0,5,0.0005,adadelta,relu,0,none,224,relu,0,linear,1.754330635,1.239585948,18.332199
1927,492,101,272,47,434,455,325,106,0,0,8,0.005,adam,relu,0.2,none,961,tanh,0.25,relu,1.495218337,1.231227946,40.224291
1928,27,210,305,32,307,250,0,0,0,0,6,5.00E-05,rmsprop,relu,0,none,176,tanh,0.2,linear,1.308532834,1.270376551,23.740319
1929,349,2,405,91,415,410,14,0,0,0,7,0.005,adam,relu,0.15,none,725,relu,0.2,linear,1.68586607,1.40101651,34.138019
1930,199,481,0,0,0,0,0,0,0,0,2,0.005,adadelta,relu,0.2,none,906,relu,0.2,linear,1.587400651,1.210274661,15.375215
1931,426,302,390,58,394,123,0,0,0,0,6,0.0001,rmsprop,leaky_relu,0.1,none,938,relu,0.1,linear,1.382083964,1.255536032,30.305963
1932,355,371,0,0,0,0,0,0,0,0,2,0.0005,adam,relu,0.2,lstm,481,relu,0.25,relu,1.500021195,1.426304281,122.779445
1933,135,398,341,321,0,0,0,0,0,0,4,0.0001,adadelta,leaky_relu,0,simplernn,970,relu,0.25,linear,1.909260607,1.133138096,88.565109
1934,243,192,157,491,445,42,93,43,248,0,9,0.0005,adadelta,leaky_relu,0.25,none,340,tanh,0,linear,2.120471144,1.260062742,43.260861
1935,19,344,283,322,353,388,283,482,0,0,8,0.0001,adam,leaky_relu,0.1,simplernn,519,tanh,0.1,linear,1.859345281,1.7016662,78.923925
1936,388,310,263,37,133,0,0,0,0,0,5,5.00E-05,rmsprop,relu,0.15,none,565,relu,0.2,linear,1.310557556,1.27534821,31.566539
1937,484,312,420,72,42,92,0,0,0,0,6,0.0005,adam,leaky_relu,0.2,none,828,tanh,0.1,relu,1.555515122,1.248036432,32.687472
1938,395,267,132,257,3,144,326,362,0,0,8,0.0001,rmsprop,leaky_relu,0.15,none,148,relu,0.25,linear,1.34010098,1.246299648,37.888341
1939,103,87,263,194,483,406,0,0,0,0,6,0.0001,adadelta,leaky_relu,0.1,none,971,tanh,0.1,relu,2.076358914,1.274627459,32.234793
1940,7,135,90,470,82,194,271,0,0,0,7,0.001,rmsprop,relu,0.1,none,191,tanh,0.2,relu,1.448370862,1.265143752,28.310054
1941,181,492,110,487,135,463,0,0,0,0,6,0.001,adadelta,leaky_relu,0.15,none,346,relu,0.15,linear,2.292084718,1.277497065,30.941918
1942,380,253,0,0,0,0,0,0,0,0,2,0.0005,adadelta,relu,0.15,simplernn,637,tanh,0.25,relu,2.415297556,1.488262558,69.792034
1943,196,202,127,300,104,107,0,0,0,0,6,0.0001,adadelta,leaky_relu,0.25,none,817,relu,0,relu,2.830177307,1.179625285,29.911862
1944,316,108,74,381,162,381,386,456,441,0,9,5.00E-05,adam,relu,0.1,simplernn,449,tanh,0.2,linear,1.730637574,1.68136251,96.24472
1945,446,490,58,124,0,0,0,0,0,0,4,0.0001,adadelta,relu,0.2,simplernn,937,relu,0.25,linear,1.64360981,1.286501086,83.219048
1946,233,198,374,277,411,325,24,92,0,0,8,0.005,adadelta,relu,0.25,none,873,tanh,0.15,relu,1.588614285,1.111503124,45.621516
1947,460,278,59,280,80,54,270,262,0,0,8,0.005,rmsprop,leaky_relu,0,none,898,relu,0.15,relu,10.60017166,10.47039311,18.474766
1948,81,241,3,190,251,160,54,471,89,0,9,0.0005,adam,leaky_relu,0.25,none,877,relu,0.25,relu,1.412537694,1.21078335,43.292407
1949,97,319,357,163,396,0,0,0,0,0,5,0.001,adadelta,relu,0,none,687,tanh,0.25,linear,1.786164308,1.178335023,21.079114
1950,479,444,458,0,0,0,0,0,0,0,3,0.005,rmsprop,relu,0.2,lstm,159,tanh,0.1,linear,1.260413754,1.149564922,70.852514
1951,398,158,256,161,73,5,131,112,350,0,9,0.001,adadelta,leaky_relu,0.2,simplernn,304,tanh,0.25,linear,1.666894484,1.01293869,74.302043
1952,212,52,133,437,0,0,0,0,0,0,4,0.005,adam,relu,0.2,simplernn,811,tanh,0.25,relu,2.269380736,1.85643549,64.041028
1953,379,0,0,0,0,0,0,0,0,0,1,0.005,adadelta,relu,0.1,none,617,relu,0.25,linear,1.982787657,1.387261283,10.842738
1954,241,137,255,44,71,0,0,0,0,0,5,5.00E-05,adadelta,leaky_relu,0.2,none,714,tanh,0.2,relu,1.935988593,1.337229824,25.392846
1955,345,398,464,25,0,0,0,0,0,0,4,0.0005,adadelta,relu,0.15,none,822,relu,0.2,linear,1.979831696,1.232065153,26.532822
1956,401,17,262,391,0,0,0,0,0,0,4,0.001,rmsprop,leaky_relu,0.1,none,398,tanh,0.25,linear,1.623090529,1.187897646,18.459098
1957,49,428,238,263,216,455,154,47,99,246,10,0.005,adadelta,leaky_relu,0.25,simplernn,411,tanh,0.15,linear,3.759435701,0.973181021,90.988898
1958,72,68,384,154,252,35,61,253,402,399,10,0.0005,adadelta,relu,0,lstm,635,tanh,0,relu,1.40810957,1.04753772,191.447209
1959,399,278,427,186,338,107,48,264,0,0,8,0.0005,adam,relu,0,none,532,relu,0,relu,1.358430791,1.182368338,29.00944
1960,295,240,129,120,403,0,0,0,0,0,5,0.0001,adadelta,relu,0.25,lstm,706,tanh,0.15,linear,1.572693539,1.078912413,223.699643
1961,74,247,147,157,67,0,0,0,0,0,5,0.005,rmsprop,leaky_relu,0.2,none,369,relu,0,relu,1.659434009,1.278457379,23.338072
1962,319,208,348,65,0,0,0,0,0,0,4,0.005,adadelta,leaky_relu,0.15,simplernn,629,tanh,0.25,linear,2.283274794,1.552790022,88.482155
1963,74,37,420,190,445,23,211,222,263,0,9,0.001,adam,leaky_relu,0.2,lstm,888,relu,0,relu,1.31182996,1.204032767,235.55383
1964,78,469,0,0,0,0,0,0,0,0,2,0.005,adam,leaky_relu,0.1,lstm,680,tanh,0.25,relu,1.398598564,1.27762835,157.327463
1965,109,0,0,0,0,0,0,0,0,0,1,0.0005,adadelta,relu,0.1,none,594,relu,0.25,linear,1.826387239,1.354440188,11.662865
1966,478,168,44,254,443,407,0,0,0,0,6,0.0005,adam,relu,0.1,lstm,888,relu,0.15,linear,1.365499151,1.250880408,220.49417
1967,343,124,69,289,0,0,0,0,0,0,4,0.005,rmsprop,leaky_relu,0.15,simplernn,2,relu,0.25,linear,1.425720572,1.2370628,35.145383
1968,342,301,168,239,183,0,0,0,0,0,5,0.001,adadelta,leaky_relu,0.25,simplernn,883,tanh,0.25,linear,2.809528255,1.624606133,132.35936
1969,47,348,114,405,162,52,46,392,0,0,8,0.0005,adam,relu,0.2,lstm,722,tanh,0.15,relu,2.193169057,1.766656601,200.950964
1970,256,439,400,96,237,319,0,0,0,0,6,5.00E-05,adam,relu,0,simplernn,180,tanh,0.15,relu,1.630360413,1.553496683,59.134682
1971,171,213,134,229,0,0,0,0,0,0,4,5.00E-05,adam,relu,0.15,none,64,tanh,0.15,linear,1.14823668,1.127945721,32.799816
1972,118,260,425,496,266,184,49,310,257,300,10,5.00E-05,adam,leaky_relu,0.15,none,650,relu,0.1,linear,1.35527029,1.300182688,62.566051
1973,171,259,367,221,232,424,362,0,0,0,7,0.005,adadelta,leaky_relu,0,none,731,tanh,0.25,linear,1.536689067,1.120480835,24.968773
1974,486,335,21,461,0,0,0,0,0,0,4,0.005,rmsprop,leaky_relu,0,lstm,43,relu,0.1,relu,4.046618319,3.938974988,54.510894
1975,229,184,258,467,96,86,78,0,0,0,7,0.005,rmsprop,relu,0,none,973,relu,0.2,relu,1.661150956,1.334278822,19.646479
1976,324,26,443,387,33,340,438,269,60,0,9,5.00E-05,adam,leaky_relu,0.1,lstm,849,relu,0.2,relu,1.450631166,1.424683094,421.07321
1977,176,429,201,2,194,155,0,0,0,0,6,0.0001,adam,leaky_relu,0,lstm,767,relu,0,linear,1.450140512,1.423353755,296.364667
1978,76,486,288,223,331,27,265,32,363,67,10,0.0005,rmsprop,relu,0.15,lstm,467,relu,0,relu,1.584089947,1.195661187,89.838977
1979,445,188,0,0,0,0,0,0,0,0,2,0.005,adam,leaky_relu,0.2,lstm,198,relu,0.2,relu,1.373123944,1.206907105,49.458882
1980,115,196,18,377,48,416,170,112,258,0,9,0.0005,adam,leaky_relu,0.25,lstm,10,tanh,0.2,linear,1.322192025,1.196528804,63.829804
1981,157,179,315,127,37,63,301,307,0,0,8,0.0005,adadelta,relu,0,simplernn,660,relu,0.1,linear,1.954170465,1.093889987,50.045413
1982,158,6,123,213,0,0,0,0,0,0,4,5.00E-05,adam,leaky_relu,0.1,none,978,relu,0.15,relu,1.377764714,1.368575072,28.171502
1983,317,414,287,0,0,0,0,0,0,0,3,0.001,rmsprop,leaky_relu,0.1,none,732,tanh,0.2,relu,1.824109721,1.261142361,12.921635
1984,348,84,0,0,0,0,0,0,0,0,2,0.0001,rmsprop,leaky_relu,0,lstm,936,tanh,0.1,relu,1.70088979,1.601359951,231.763529
1985,131,314,98,0,0,0,0,0,0,0,3,0.0001,adam,relu,0.15,simplernn,126,relu,0,relu,1.639226985,1.607654762,33.48592
1986,445,284,313,241,406,7,268,437,318,457,10,0.0005,rmsprop,relu,0.25,none,268,tanh,0.2,relu,2.458596063,1.409061813,28.103749
1987,448,170,395,233,270,19,222,368,431,183,10,0.0005,rmsprop,relu,0,lstm,77,tanh,0.2,linear,1.32305398,1.227585852,49.133739
1988,376,119,0,0,0,0,0,0,0,0,2,0.005,adadelta,leaky_relu,0.1,none,32,tanh,0.25,relu,2.43238833,1.285523474,10.884822
1989,137,189,474,438,294,384,0,0,0,0,6,0.005,adadelta,relu,0.15,none,612,tanh,0.25,linear,1.899529624,1.193567944,25.394416
1990,110,373,305,332,0,0,0,0,0,0,4,0.0001,adam,leaky_relu,0.1,lstm,272,relu,0,relu,1.408003497,1.361680949,65.653128
1991,257,418,43,398,270,89,239,0,0,0,7,0.001,rmsprop,relu,0.25,lstm,556,tanh,0.25,linear,1.547696364,1.22871325,94.721038
1992,122,410,455,80,89,132,176,27,0,0,8,0.001,rmsprop,leaky_relu,0.2,simplernn,19,relu,0.2,relu,1.433994293,1.241599512,33.4522
1993,231,38,395,0,0,0,0,0,0,0,3,0.0001,rmsprop,leaky_relu,0.15,lstm,233,relu,0.25,relu,1.467631674,1.419220567,70.122727
1994,461,0,0,0,0,0,0,0,0,0,1,5.00E-05,rmsprop,leaky_relu,0.25,simplernn,121,tanh,0.2,relu,2.291620421,2.085325575,21.945164
1995,31,110,464,139,342,378,213,148,0,0,8,0.0001,rmsprop,leaky_relu,0.1,none,365,relu,0.2,relu,1.490602446,1.376456976,26.481362
1996,490,208,0,0,0,0,0,0,0,0,2,5.00E-05,adam,leaky_relu,0.1,none,689,tanh,0,relu,1.329713762,1.323743439,19.762401
1997,314,350,469,111,151,333,400,0,0,0,7,5.00E-05,adadelta,relu,0.2,none,196,tanh,0.2,linear,1.809688902,1.161455214,27.041146
1998,266,418,380,482,275,462,172,413,0,0,8,0.005,adam,leaky_relu,0.15,none,338,tanh,0.2,relu,4.632491159,1.98690052,31.9995
